"fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality"
0.461538461538462,0.162162162162162,0.373983739837398,0.00460829493087558,0.13353115727003,0.0542635658914729,0.204620462046205,0.134759976865239,0.209090909090909,0.341772151898734,0.181818181818182,0.5
0.317307692307692,0.108108108108108,0.292682926829268,0.010752688172043,0.100890207715134,0.224806201550388,0.254125412541254,0.0518604202814724,0.490909090909091,0.189873417721519,0.776859504132231,0.666666666666667
0.307692307692308,0.259459459459459,0.276422764227642,0.00921658986175115,0.0979228486646884,0.13953488372093,0.194719471947195,0.0788509735878143,0.536363636363636,0.544303797468354,0.661157024793388,0.666666666666667
0.346153846153846,0.108108108108108,0.24390243902439,0.124423963133641,0.163204747774481,0.186046511627907,0.306930693069307,0.173317910160014,0.2,0.430379746835443,0.214876033057851,0.333333333333333
0.278846153846154,0.497297297297297,0.227642276422764,0.0721966205837174,0.1513353115727,0.147286821705426,0.313531353135314,0.15018315018315,0.5,0.189873417721519,0.165289256198347,0.333333333333333
0.288461538461538,0.151351351351351,0.252032520325203,0.010752688172043,0.130563798219585,0.248062015503876,0.343234323432343,0.111625216888374,0.609090909090909,0.69620253164557,0.429752066115702,0.5
0.336538461538462,0.151351351351351,0.24390243902439,0.115207373271889,0.112759643916914,0.310077519379845,0.65016501650165,0.182957393483709,0.554545454545455,0.30379746835443,0.247933884297521,0.5
0.317307692307692,0.378378378378378,0.495934959349593,0.170506912442396,0.106824925816024,0.403100775193798,0.478547854785479,0.198380566801618,0.354545454545454,0.291139240506329,0.115702479338843,0.333333333333333
0.317307692307692,0.389189189189189,0.504065040650406,0.170506912442396,0.103857566765579,0.387596899224806,0.468646864686469,0.200308463466358,0.363636363636364,0.30379746835443,0.115702479338843,0.5
0.326923076923077,0.335135135135135,0.51219512195122,0.158218125960061,0.103857566765579,0.410852713178295,0.481848184818482,0.198380566801618,0.336363636363636,0.278481012658228,0.115702479338843,0.5
0.317307692307692,0.378378378378378,0.495934959349593,0.170506912442396,0.106824925816024,0.403100775193798,0.478547854785479,0.198380566801618,0.354545454545454,0.291139240506329,0.115702479338843,0.333333333333333
0.317307692307692,0.389189189189189,0.504065040650406,0.170506912442396,0.103857566765579,0.387596899224806,0.468646864686469,0.200308463466358,0.363636363636364,0.30379746835443,0.115702479338843,0.5
0.298076923076923,0.172972972972973,0.268292682926829,0.0153609831029186,0.0771513353115727,0.348837209302326,0.415841584158416,0.0557162136109495,0.490909090909091,0.227848101265823,0.760330578512396,0.666666666666667
0.298076923076923,0.140540540540541,0.268292682926829,0.0168970814132104,0.0741839762611276,0.356589147286822,0.415841584158416,0.0537883169462109,0.481818181818182,0.240506329113924,0.760330578512396,0.666666666666667
0.211538461538462,0.281081081081081,0.536585365853659,0.233486943164363,0.109792284866469,0.186046511627907,0.508250825082508,0.208020050125313,0.381818181818182,0.354430379746835,0.132231404958678,0.5
0.461538461538462,0.2,0.292682926829268,0.00768049155145929,0.0741839762611276,0.10077519379845,0.231023102310231,0.0807788702525529,0.209090909090909,0.177215189873418,0.56198347107438,0.666666666666667
0.576923076923077,0.302702702702703,0.373983739837398,0.150537634408602,0.086053412462908,0.0155038759689922,0.240924092409241,0.163678426836322,0.154545454545455,0.10126582278481,0.347107438016529,0.166666666666667
0.211538461538462,0.281081081081081,0.536585365853659,0.233486943164363,0.109792284866469,0.186046511627907,0.508250825082508,0.208020050125313,0.381818181818182,0.354430379746835,0.132231404958678,0.5
0.211538461538462,0.140540540540541,0.195121951219512,0.175115207373272,0.121661721068249,0.410852713178295,0.508250825082508,0.190668980142664,0.563636363636363,0.215189873417722,0.231404958677686,0.333333333333333
0.355769230769231,0.243243243243243,0.32520325203252,0.279569892473118,0.148367952522255,0.325581395348837,0.528052805280528,0.248505880084827,0.245454545454546,0.30379746835443,0.165289256198347,0.333333333333333
0.346153846153846,0.183783783783784,0.300813008130081,0.196620583717358,0.1513353115727,0.387596899224806,0.600660066006601,0.200308463466358,0.254545454545454,0.278481012658228,0.181818181818182,0.333333333333333
0.336538461538462,0.0540540540540541,0.260162601626016,0.210445468509985,0.124629080118694,0.248062015503876,0.326732673267327,0.198380566801618,0.436363636363637,0.164556962025316,0.198347107438016,0.5
0.317307692307692,0.0432432432432432,0.260162601626016,0.136712749615975,0.13353115727003,0.48062015503876,0.501650165016502,0.175245806824753,0.618181818181818,0.240506329113924,0.231404958677686,0.333333333333333
0.317307692307692,0.162162162162162,0.284552845528455,0.242703533026114,0.0919881305637982,0.449612403100775,0.531353135313531,0.229226913437439,0.4,0.468354430379747,0.181818181818182,0.5
0.259615384615385,0.0972972972972973,0.439024390243902,0.119815668202765,0.216617210682493,0.48062015503876,0.504950495049505,0.169462116830537,0.154545454545455,0.215189873417722,0.132231404958678,0.5
0.326923076923077,0.205405405405405,0.373983739837398,0.277265745007681,0.127596439169139,0.333333333333333,0.808580858085809,0.248505880084827,0.290909090909091,0.379746835443038,0.148760330578512,0.333333333333333
0.326923076923077,0.248648648648649,0.40650406504065,0.193548387096774,0.13946587537092,0.511627906976744,0.610561056105611,0.213803740119528,0.263636363636363,0.316455696202532,0.198347107438016,0.333333333333333
0.278846153846154,0.356756756756757,0.276422764227642,0.130568356374808,0.118694362017804,0.209302325581395,0.462046204620462,0.186813186813186,0.454545454545455,0.367088607594937,0.181818181818182,0.333333333333333
0.278846153846154,0.356756756756757,0.276422764227642,0.130568356374808,0.118694362017804,0.209302325581395,0.462046204620462,0.186813186813186,0.454545454545455,0.367088607594937,0.181818181818182,0.333333333333333
0.163461538461538,0.437837837837838,0,0.0122887864823349,0.166172106824926,0.0465116279069767,0.306930693069307,0.1328320802005,0.827272727272727,0.227848101265823,0.28099173553719,0.166666666666667
0.211538461538462,0.248648648648649,0.195121951219512,0.0399385560675883,0.0949554896142433,0.178294573643411,0.438943894389439,0.0827067669172915,0.536363636363636,0.278481012658228,0.545454545454546,0.5
0.307692307692308,0.0648648648648649,0.32520325203252,0.0153609831029186,0.0771513353115727,0.108527131782946,0.247524752475248,0.0769230769230758,0.427272727272727,0.253164556962025,0.628099173553719,0.5
0.326923076923077,0.248648648648649,0.40650406504065,0.193548387096774,0.13946587537092,0.511627906976744,0.610561056105611,0.213803740119528,0.263636363636363,0.316455696202532,0.198347107438016,0.333333333333333
0.336538461538462,0.259459459459459,0.390243902439024,0.193548387096774,0.1513353115727,0.426356589147287,0.613861386138614,0.213803740119528,0.290909090909091,0.354430379746835,0.198347107438016,0.333333333333333
0.201923076923077,0.302702702702703,0.032520325203252,0.0768049155145929,0.109792284866469,0.147286821705426,0.254125412541254,0.121264700212067,0.454545454545455,0.367088607594937,0.363636363636363,0.333333333333333
0.384615384615385,0.172972972972973,0.260162601626016,0.176651305683564,0.13353115727003,0.310077519379845,0.422442244224422,0.217659533449006,0.263636363636363,0.405063291139241,0.132231404958678,0.333333333333333
0.346153846153846,0.0864864864864865,0.252032520325203,0.0944700460829493,0.148367952522255,0.224806201550388,0.399339933993399,0.155966840177365,0.518181818181818,0.151898734177215,0.28099173553719,0.333333333333333
0.25,0.0540540540540541,0.382113821138211,0.0138248847926267,0.246290801186944,0.294573643410853,0.488448844884488,0.109697320223636,0.445454545454545,0.177215189873418,0.297520661157025,0.5
0.278846153846154,0.118918918918919,0.292682926829268,0.00614439324116744,0.0504451038575668,0.472868217054264,0.438943894389439,0.0788509735878143,0.5,0.329113924050633,0.495867768595041,0.5
0.346153846153846,0.335135135135135,0.186991869918699,0.0967741935483871,0.0712166172106825,0.209302325581395,0.382838283828383,0.1328320802005,0.381818181818182,0.253164556962025,0.413223140495868,0.333333333333333
0.259615384615385,0.172972972972973,0.260162601626016,0.105990783410138,0.086053412462908,0.356589147286822,0.636963696369637,0.167534220165799,0.663636363636364,0.405063291139241,0.28099173553719,0.666666666666667
0.221153846153846,0.237837837837838,0.455284552845528,0.032258064516129,0.103857566765579,0.348837209302326,0.557755775577558,0.101985733564679,0.527272727272727,0.443037974683544,0.479338842975207,0.666666666666667
0.221153846153846,0.237837837837838,0.455284552845528,0.0307219662058372,0.109792284866469,0.341085271317829,0.574257425742574,0.101985733564679,0.536363636363636,0.443037974683544,0.479338842975207,0.5
0.259615384615385,0.172972972972973,0.260162601626016,0.105990783410138,0.086053412462908,0.356589147286822,0.636963696369637,0.167534220165799,0.663636363636364,0.405063291139241,0.28099173553719,0.666666666666667
0.259615384615385,0.372972972972973,0.32520325203252,0.19047619047619,0.086053412462908,0.441860465116279,0.762376237623762,0.208020050125313,0.463636363636364,0.443037974683544,0.165289256198347,0.333333333333333
0.423076923076923,0.162162162162162,0.32520325203252,0.00768049155145929,0.0534124629080119,0.263565891472868,0.366336633663366,0.0942741469057249,0.363636363636364,0.20253164556962,0.446280991735537,0.5
0.288461538461538,0.118918918918919,0.292682926829268,0.0184331797235023,0.0771513353115727,0.217054263565891,0.283828382838284,0.0884904569115093,0.390909090909091,0.405063291139241,0.462809917355372,0.666666666666667
0.240384615384615,0.248648648648649,0.276422764227642,0.0230414746543779,0.106824925816024,0.13953488372093,0.221122112211221,0.107769423558897,0.527272727272727,0.265822784810127,0.363636363636363,0.333333333333333
0.317307692307692,0.313513513513514,0.544715447154472,0.150537634408602,0.106824925816024,0.364341085271318,0.478547854785479,0.200308463466358,0.4,0.278481012658228,0.115702479338843,0.333333333333333
0.394230769230769,0.140540540540541,0.32520325203252,0.00768049155145929,0.0890207715133531,0.27906976744186,0.32013201320132,0.0942741469057249,0.445454545454545,0.405063291139241,0.462809917355372,0.5
0.451923076923077,0.140540540540541,0.333333333333333,0.0552995391705069,0.0801186943620178,0.170542635658915,0.293729372937294,0.146327356853672,0.418181818181818,0.392405063291139,0.28099173553719,0.5
0.413461538461538,0.12972972972973,0.32520325203252,0.0199692780337942,0.0830860534124629,0.131782945736434,0.254125412541254,0.0962020435704635,0.363636363636364,0.405063291139241,0.528925619834711,0.5
0.240384615384615,0.189189189189189,0.300813008130081,0.00614439324116744,0.0919881305637982,0.271317829457364,0.343234323432343,0.0653556969346444,0.254545454545454,0.215189873417722,0.479338842975207,0.5
0.173076923076923,0.0864864864864865,0.219512195121951,0.010752688172043,0.103857566765579,0.395348837209302,0.521452145214521,0.0904183535762478,0.509090909090909,0.189873417721519,0.347107438016529,0.5
0.25,0.556756756756757,0.113821138211382,0.0691244239631336,0.14540059347181,0.10077519379845,0.287128712871287,0.154038943512627,0.6,0.177215189873418,0.165289256198347,0.166666666666667
0.240384615384615,0.281081081081081,0.268292682926829,0.0599078341013825,0.0741839762611276,0.131782945736434,0.231023102310231,0.0884904569115093,0.6,0.455696202531646,0.661157024793388,0.666666666666667
0.394230769230769,0.151351351351351,0.308943089430894,0.112135176651306,0.100890207715134,0.341085271317829,0.468646864686469,0.121264700212067,0.363636363636364,0.126582278481013,0.578512396694215,0.666666666666667
0.365384615384615,0.108108108108108,0.373983739837398,0.145929339477727,0.136498516320475,0.434108527131783,0.412541254125413,0.186813186813186,0.381818181818182,0.265822784810127,0.31404958677686,0.5
0.298076923076923,0.183783783783784,0.24390243902439,0.0522273425499232,0.13353115727003,0.162790697674419,0.34983498349835,0.1328320802005,0.245454545454546,0.20253164556962,0.231404958677686,0.5
0.326923076923077,0.108108108108108,0.333333333333333,0.00768049155145929,0.115727002967359,0.302325581395349,0.287128712871287,0.0923462502409864,0.381818181818182,0.291139240506329,0.396694214876033,0.333333333333333
0.423076923076923,0.162162162162162,0.32520325203252,0.104454685099846,0.118694362017804,0.0775193798449612,0.217821782178218,0.182957393483709,0.309090909090909,0.784810126582278,0.28099173553719,0.5
0.346153846153846,0.172972972972973,0.341463414634146,0.204301075268817,0.169139465875371,0.356589147286822,0.62046204620462,0.208020050125313,0.154545454545455,0.253164556962025,0.148760330578512,0.5
0.346153846153846,0.172972972972973,0.341463414634146,0.204301075268817,0.169139465875371,0.356589147286822,0.62046204620462,0.208020050125313,0.154545454545455,0.253164556962025,0.148760330578512,0.5
0.221153846153846,0.259459459459459,0.195121951219512,0.0122887864823349,0.0801186943620178,0.27906976744186,0.376237623762376,0.0518604202814724,0.518181818181818,0.253164556962025,0.727272727272727,0.666666666666667
0.134615384615385,0.389189189189189,0.032520325203252,0.010752688172043,0.0801186943620178,0.317829457364341,0.35973597359736,0.044148833622516,0.581818181818182,0.139240506329114,0.677685950413223,0.833333333333333
0.134615384615385,0.389189189189189,0.032520325203252,0.010752688172043,0.0801186943620178,0.317829457364341,0.35973597359736,0.044148833622516,0.581818181818182,0.139240506329114,0.677685950413223,0.833333333333333
0.25,0.151351351351351,0.455284552845528,0.211981566820277,0.136498516320475,0.193798449612403,0.491749174917492,0.209947946790051,0.236363636363636,0.227848101265823,0.181818181818182,0.333333333333333
0.240384615384615,0.302702702702703,0.24390243902439,0.0629800307219662,0.118694362017804,0.0930232558139535,0.247524752475248,0.11740890688259,0.509090909090909,0.215189873417722,0.429752066115702,0.333333333333333
0.346153846153846,0.172972972972973,0.341463414634146,0.204301075268817,0.169139465875371,0.356589147286822,0.62046204620462,0.208020050125313,0.154545454545455,0.253164556962025,0.148760330578512,0.5
0.278846153846154,0.172972972972973,0.284552845528455,0.19047619047619,0.121661721068249,0.48062015503876,0.643564356435644,0.190668980142664,0.390909090909091,0.354430379746835,0.247933884297521,0.333333333333333
0.307692307692308,0.162162162162162,0.292682926829268,0.188940092165899,0.124629080118694,0.542635658914729,0.551155115511551,0.194524773472141,0.4,0.341772151898734,0.297520661157025,0.333333333333333
0.278846153846154,0.410810810810811,0.146341463414634,0.0261136712749616,0.0741839762611276,0.178294573643411,0.29042904290429,0.0480046269519952,0.327272727272727,0.278481012658228,0.760330578512396,0.666666666666667
0.355769230769231,0.227027027027027,0.252032520325203,0.126728110599078,0.136498516320475,0.13953488372093,0.465346534653465,0.186813186813186,0.327272727272727,0.405063291139241,0.214876033057851,0.333333333333333
0.576923076923077,0.367567567567568,0.390243902439024,0.140552995391705,0.0741839762611276,0.0232558139534884,0.33003300330033,0.167534220165799,0.136363636363636,0.0886075949367088,0.330578512396694,0.333333333333333
0.317307692307692,0.237837837837838,0.373983739837398,0.0122887864823349,0.169139465875371,0.209302325581395,0.405940594059406,0.067283593599383,0.363636363636364,0.405063291139241,0.776859504132231,0.5
0.365384615384615,0.432432432432432,0.300813008130081,0.00153609831029186,0.0830860534124629,0.0155038759689922,0.297029702970297,0.0595720069404266,0.281818181818182,0.215189873417722,0.56198347107438,0.166666666666667
0.240384615384615,0.151351351351351,0.349593495934959,0.0591397849462366,0.086053412462908,0.224806201550388,0.396039603960396,0.0904183535762478,0.572727272727273,0.139240506329114,0.578512396694215,0.666666666666667
0.355769230769231,0.205405405405405,0.252032520325203,0.261136712749616,0.124629080118694,0.24031007751938,0.537953795379538,0.229226913437439,0.336363636363636,0.531645569620253,0.363636363636363,0.333333333333333
0.298076923076923,0.162162162162162,0.32520325203252,0.104454685099846,0.0919881305637982,0.372093023255814,0.465346534653465,0.107769423558897,0.354545454545454,0.0632911392405063,0.56198347107438,0.5
0.201923076923077,0.162162162162162,0.24390243902439,0.187403993855607,0.13353115727003,0.426356589147287,0.528052805280528,0.194524773472141,0.509090909090909,0.215189873417722,0.231404958677686,0.333333333333333
0.211538461538462,0.637837837837838,0.0569105691056911,0.00768049155145929,0.1513353115727,0.0542635658914729,0.323432343234323,0.115481010217851,0.354545454545454,0.164556962025316,0.115702479338843,0.166666666666667
0.25,0.27027027027027,0.252032520325203,0.0737327188940092,0.115727002967359,0.310077519379845,0.537953795379538,0.154038943512627,0.427272727272727,0.556962025316456,0.214876033057851,0.5
0.317307692307692,0.281081081081081,0.121951219512195,0.00768049155145929,0.130563798219585,0.457364341085271,0.570957095709571,0.125120493541546,0.336363636363636,0.265822784810127,0.198347107438016,0.333333333333333
0.288461538461538,0.216216216216216,0.32520325203252,0.327188940092166,0.115727002967359,0.356589147286822,0.518151815181518,0.267784846732212,0.190909090909091,0.354430379746835,0.115702479338843,0.333333333333333
0.298076923076923,0.205405405405405,0.32520325203252,0.204301075268817,0.121661721068249,0.48062015503876,0.716171617161716,0.208020050125313,0.418181818181818,0.455696202531646,0.264462809917355,0.5
0.288461538461538,0.194594594594595,0.455284552845528,0.172043010752688,0.100890207715134,0.48062015503876,0.712871287128713,0.190668980142664,0.272727272727273,0.518987341772152,0.214876033057851,0.333333333333333
0.288461538461538,0.227027027027027,0.455284552845528,0.172043010752688,0.100890207715134,0.496124031007752,0.726072607260726,0.194524773472141,0.272727272727273,0.518987341772152,0.214876033057851,0.333333333333333
0.278846153846154,0.172972972972973,0.333333333333333,0.133640552995392,0.0919881305637982,0.364341085271318,0.514851485148515,0.159822633506842,0.363636363636364,0.493670886075949,0.31404958677686,0.5
0.288461538461538,0.486486486486487,0.284552845528455,0.0476190476190476,0.0741839762611276,0.186046511627907,0.326732673267327,0.067283593599383,0.490909090909091,0.443037974683544,0.776859504132231,0.833333333333333
0.269230769230769,0.216216216216216,0.227642276422764,0.119815668202765,0.127596439169139,0.410852713178295,0.663366336633663,0.175245806824753,0.336363636363636,0.417721518987342,0.148760330578512,0.5
0.288461538461538,0.216216216216216,0.292682926829268,0.112135176651306,0.106824925816024,0.201550387596899,0.372937293729373,0.109697320223636,0.272727272727273,0.189873417721519,0.56198347107438,0.5
0.269230769230769,0.0756756756756757,0.276422764227642,0.0675883256528418,0.136498516320475,0.248062015503876,0.37953795379538,0.136687873529978,0.581818181818182,0.253164556962025,0.264462809917355,0.333333333333333
